,Screen_name,UserID,TweetID,Coords,Lat,Lon,Created_At,Text,Labels
461,nelisaMM,932237454,779756114745430016,"[43.7232733, 10.39469719]",43.723273299999995,10.39469719,Sat Sep 24 18:55:19 +0000 2016,"I'm at Piazza del Duomo (Piazza dei Miracoli) in Pisa, Toscana, PI https://t.co/hYdnynJSX6 https://t.co/w98Be7iQYV",3
462,nelisaMM,932237454,779762414325682176,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Sat Sep 24 19:20:21 +0000 2016,The famous #leaningtower #torrependente  of #pisa #tuscany #tuscana #italy #igerspisa #ig_pisa… https://t.co/YVX9x6PvS0,3
463,Yayoi_Jennifer,133766637,779979955971223552,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Sun Sep 25 09:44:47 +0000 2016,"9/22日、ピサの斜塔！
in イタリア リボルノ @ Leaning Tower of Pisa https://t.co/pcL5dOEopM",3
464,MCAulicino,121568495,781080527361155072,"[43.71428, 10.40251]",43.71428,10.402510000000001,Wed Sep 28 10:38:04 +0000 2016,Da Oggi anche il Piano al #voltapagina @ Caffè Letterario Volta Pagina https://t.co/ktZnqjX5Cc,14
465,MCAulicino,121568495,781114624427036672,"[43.71657571, 10.39016129]",43.71657571,10.39016129,Wed Sep 28 12:53:33 +0000 2016,Domani sera #cantinajazz  #wine #jazz #poesia #poetry @ Museo degli Strumenti per il Calcolo https://t.co/a8fAf9UsF5,-1
466,MCAulicino,121568495,781827425260953600,"[43.71657571, 10.39016129]",43.71657571,10.39016129,Fri Sep 30 12:05:58 +0000 2016,#cantinajazz #wine #reading #poetry #vino #poesia #jazz https://t.co/bofaES5Fcs @ Museo degli… https://t.co/SK2kqUh2mf,-1
467,MCAulicino,121568495,780721302499983360,"[43.71428, 10.40251]",43.71428,10.402510000000001,Tue Sep 27 10:50:38 +0000 2016,#vino @ Caffè Letterario Volta Pagina https://t.co/mA6V2YE6kv,14
468,altrex_22,74611135,780882711460220928,"[43.72267923, 10.39542451]",43.72267923,10.39542451,Tue Sep 27 21:32:01 +0000 2016,Leaning Tower of  Pisa #Italy🇮🇹 #EuropeEscape #LeaningTowerOfPisa @… https://t.co/mQfsKbauyJ,3
469,luca_zanin,363311692,780787024722886656,"[43.7167, 10.3833]",43.7167,10.3833,Tue Sep 27 15:11:47 +0000 2016,"Ciao Pisa 🇮🇹 @ Pisa, Italy https://t.co/4QxRMyiFIS",1
470,sommelierdecafe,80857373,780553833172889600,"[43.72263, 10.3948]",43.72263,10.3948,Mon Sep 26 23:45:10 +0000 2016,"Esta noche en suatencion, #SoyTurista. @ Torre di Pisa https://t.co/bBj5xRLyEM",3
471,ndyMack,58782655,779594225776111616,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Sat Sep 24 08:12:02 +0000 2016,I've got dis... 🧀🧀🧀 @ Leaning Tower of Pisa https://t.co/PPSwBRrsBT,3
472,RikyF83,57915214,782117784931229696,"[43.7167, 10.3833]",43.7167,10.3833,Sat Oct 01 07:19:45 +0000 2016,"Just posted a photo @ Pisa, Italy https://t.co/hbH2ViF705",1
473,RikyF83,57915214,782118990395142145,"[43.7167, 10.3833]",43.7167,10.3833,Sat Oct 01 07:24:33 +0000 2016,"Mummy's trumps are funny @ Pisa, Italy https://t.co/DJL5CSu4L7",1
474,RikyF83,57915214,782192545178738688,"[43.7167, 10.3833]",43.7167,10.3833,Sat Oct 01 12:16:49 +0000 2016,"Just posted a photo @ Pisa, Italy https://t.co/OaBl1fokTV",1
475,RikyF83,57915214,782302418356830208,"[43.7167, 10.3833]",43.7167,10.3833,Sat Oct 01 19:33:25 +0000 2016,"Chilling with d'babes @ Pisa, Italy https://t.co/em4qkgsi1S",1
476,AlbertCitozi,476846583,779966054554447872,"[43.7225109, 10.3960052]",43.7225109,10.3960052,Sun Sep 25 08:49:33 +0000 2016,"❗️Dei Miracoli non so niente ma meravigliosa lo è per davvero❗️
#piazzadeimiracoli #pisa… https://t.co/Zhg2hv42cb",3
477,Ercan_Selcuk,454890935,780497386778931200,"[43.7167, 10.3833]",43.7167,10.3833,Mon Sep 26 20:00:52 +0000 2016,"🌇📷🌎 #pisa #ıtaly #instaplace #city #italya #summer2016 @ Pisa, Italy https://t.co/IfswBZurZn",1
478,Dawesy1983,21190963,779592732474019840,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Sat Sep 24 08:06:06 +0000 2016,Came up with a great new idea for a photo when visiting the Leaning… https://t.co/qeHswx4MWE,3
479,Debrainsighttd,2709120470,780047597335609344,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Sun Sep 25 14:13:34 +0000 2016,An absolute perfect day in Pisa! #insightmoments  #insightvacations  #come2italy @ Leaning Tower… https://t.co/IUOfjmFmJP,3
480,ferminhomero,438252380,782067046041391105,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Sat Oct 01 03:58:08 +0000 2016,Just posted a photo @ Leaning Tower of Pisa https://t.co/KT8U8g0SR2,3
481,paularfurt,73433763,780533356215795713,"[43.72263, 10.3948]",43.72263,10.3948,Mon Sep 26 22:23:48 +0000 2016,"Nessuno sa con precisione dove si trovano gli angeli, se nell’aria, nel vuoto, o nei pianeti:… https://t.co/vkC2CzKjwf",3
482,paularfurt,73433763,780434350219358208,"[43.72263, 10.3948]",43.72263,10.3948,Mon Sep 26 15:50:23 +0000 2016,Grazie per questa giornata! Roommates on the road!!! #Pisa #Italy #Italia #roommates #amiche… https://t.co/zxPOdvXym3,3
483,Cosevane_Vane,968799326,781054581849677828,"[43.72099, 10.40209]",43.72099,10.40209,Wed Sep 28 08:54:58 +0000 2016,Tutti i bimbi on the road 👫 la cosa bella del mio lavoro è che mi posso sbizzarrire e inventare… https://t.co/mYIK0AnsZz,9
484,Cosevane_Vane,968799326,781750279201034240,"[43.72099, 10.40209]",43.72099,10.40209,Fri Sep 30 06:59:25 +0000 2016,"Quando dico, Fatto a mano.. È realmente #fattoamano 😊 oggi realizzo una collana con nome in… https://t.co/Oi9FqfdWUS",9
485,AleChiaru,3002894667,780349968142008320,"[43.72027747, 10.39501657]",43.72027747,10.39501657,Mon Sep 26 10:15:05 +0000 2016,LA GRANDE BOTTA #oggiunagioia #dissociati #bevi #psicospritz @ Scuola Medica - Università di Pisa https://t.co/nZV9gN7Fno,-1
486,KataFigueroaO,41289222,781595858458456064,"[43.72269116, 10.394098]",43.72269116,10.394098,Thu Sep 29 20:45:48 +0000 2016,Torre de Pisa #italy #pisa #foreveronvacation 🇮🇹🙌🏽 @ Torre di Pisa https://t.co/TXeVvKZ6JA,3
487,HarcosokEtrend,87458409,781996406391214080,"[43.7225109, 10.3960052]",43.7225109,10.3960052,Fri Sep 30 23:17:26 +0000 2016,"#pisa #piazzadeimiracoli #beardedmen #tuscsny #lifeisgood #missmywine @ Piazza Dei Miracoli, Pisa https://t.co/frsgcdm3wK",3
488,lolajjimoh,60621876,779443223097843712,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Fri Sep 23 22:12:00 +0000 2016,Had to see #theleaningtower #pisa #italy #architecture #itsstillstanding #wow #travelpartners… https://t.co/3w90FhS7aP,3
489,lolajjimoh,60621876,779728707174830084,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Sat Sep 24 17:06:25 +0000 2016,So I always try to do something #awesome for my #birthday #sept1 this year I decided #climbing… https://t.co/C9RhUNVTg6,3
490,marandrea79,490293718,782317455771328512,"[43.7167, 10.3833]",43.7167,10.3833,Sat Oct 01 20:33:10 +0000 2016,"#comesenoncifosseundomani #io #adarenoia @ Pisa, Italy https://t.co/0uywMC0pOf",1
491,miriamyohannes,20556822,782298519289954304,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Sat Oct 01 19:17:56 +0000 2016,Feeling like your typical average tourist here 🙃 @ Leaning Tower of Pisa https://t.co/bcowUqldqE,3
492,jvillabl,2364486420,782728521206542336,"[43.7167, 10.3833]",43.7167,10.3833,Sun Oct 02 23:46:36 +0000 2016,"Just posted a photo @ Pisa, Italy https://t.co/tVsHMorxgD",1
493,Mimi_Vitale,321005083,781257926954487808,"[43.71934, 10.4003]",43.71934,10.4003,Wed Sep 28 22:22:59 +0000 2016,Lo chiamavano jeeg robot #cinemaarsenale #Pisa @ Piazza dei Cavalieri https://t.co/5D18y067Ke,4
494,Cammniello,447304773,781427379524730881,"[43.7167, 10.3833]",43.7167,10.3833,Thu Sep 29 09:36:20 +0000 2016,"Auguri in ritardo jova 
#jovanotti #gliimmortali 
@lorenzojova @jovatv @ Pisa, Italy https://t.co/1AGHV9Ivfa",1
495,DemetrioArico,391316055,780482590818000897,"[43.7167, 10.3833]",43.7167,10.3833,Mon Sep 26 19:02:04 +0000 2016,"Just posted a photo @ Pisa, Italy https://t.co/FhXqnFpIqN",1
496,DemetrioArico,391316055,779744630250221568,"[43.71544593, 10.40167295]",43.71544593,10.40167295,Sat Sep 24 18:09:41 +0000 2016,#accademiadelpeperoncino @ Pisa-Logge Dei Banchi https://t.co/5NS0PO8QH9,4
497,Calamastruno,365403503,781010213096792065,"[43.71103, 10.39941]",43.71103,10.399410000000001,Wed Sep 28 05:58:39 +0000 2016,{Attenti} @ Piazza Vittorio Emanuele II https://t.co/swMZe6WFJ8,7
498,Calamastruno,365403503,779968777488183297,"[43.7167, 10.3833]",43.7167,10.3833,Sun Sep 25 09:00:22 +0000 2016,"{Aria di casa} @ Pisa, Italy https://t.co/sdNDkJMSeL",1
499,Calamastruno,365403503,779578802506784768,"[43.7167, 10.3833]",43.7167,10.3833,Sat Sep 24 07:10:45 +0000 2016,"{Buongiorno} @ Pisa, Italy https://t.co/gqotgOXfwU",1
500,Dott_Bianchi,245263153,781014436341579780,"[43.70995773, 10.39870188]",43.70995773,10.39870188,Wed Sep 28 06:15:26 +0000 2016,"Buongiorno a tutti! 😀
#vicardbianchi #buongiornopisa #dentista #pisa #odontoiatria… https://t.co/0ZimF4FJWZ",7
501,Dott_Bianchi,245263153,782857750149681152,"[43.70995773, 10.39870188]",43.70995773,10.39870188,Mon Oct 03 08:20:07 +0000 2016,"Buongiorno..strumenti pronti..si parte per una nuova settimana! 😀
#vicardbianchi #dentista #pisa… https://t.co/PRi590dCSn",7
502,Dott_Bianchi,245263153,781733369159659520,"[43.7167, 10.3833]",43.7167,10.3833,Fri Sep 30 05:52:13 +0000 2016,"Buongiorno! 😃 
#buongiorno #dentista #pisa #igerspisa #volgopisa #vivopisa #ig_pisa @ Pisa, Italy https://t.co/ujVvQnRZPs",1
503,Dott_Bianchi,245263153,780652858626539520,"[43.70995773, 10.39870188]",43.70995773,10.39870188,Tue Sep 27 06:18:39 +0000 2016,"Tutti sulla linea di partenza...pronti...via! 😀
Buona giornata a tutti!
#vicardbianchi… https://t.co/g6QgWoJxgk",7
504,Dott_Bianchi,245263153,780314995234004992,"[43.7167, 10.3833]",43.7167,10.3833,Mon Sep 26 07:56:07 +0000 2016,"Buongiorno..tutto pronto per una nuova settimana..buona giornata a tutti! 😀
#vicardbianchi… https://t.co/2e8dv0zLwk",1
505,Dott_Bianchi,245263153,779215679169769472,"[43.70995773, 10.39870188]",43.70995773,10.39870188,Fri Sep 23 07:07:49 +0000 2016,Mese della #prevenzioneorale in arrivo! E voi avete già prenotato la vostra #visitagratuita… https://t.co/z4X5mMkr1u,7
506,Dott_Bianchi,245263153,781398058856611841,"[43.70995773, 10.39870188]",43.70995773,10.39870188,Thu Sep 29 07:39:49 +0000 2016,"La panoramica? Non è più un problema..la facciamo direttamente noi in pochi secondi!
Buona… https://t.co/qKeakPMCAi",7
507,AnnaFdez14,805577240,780473957191393280,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Mon Sep 26 18:27:46 +0000 2016,Just posted a video @ Leaning Tower of Pisa https://t.co/9OsfJlgbI3,3
508,berksyildiz,97082513,782179412552904704,"[43.7232733, 10.39469719]",43.723273299999995,10.39469719,Sat Oct 01 11:24:38 +0000 2016,"I'm at Piazza del Duomo (Piazza dei Miracoli) in Pisa, Toscana, PI https://t.co/8abcDCsANG https://t.co/GCKQyhVdeB",3
509,berksyildiz,97082513,782181254821183488,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Sat Oct 01 11:31:58 +0000 2016,#leaningtowerofpisa #piazzadeimiracoli #pisa #toscana #italy #oct16 @ Leaning Tower of Pisa https://t.co/9aKplpqZMz,3
510,kamil_murtazin,1709544853,779572917940158464,"[43.7225109, 10.3960052]",43.7225109,10.3960052,Sat Sep 24 06:47:22 +0000 2016,"Не буду держать, пусть падает короч😎 #миссисТуристиссис #любовнаялюбовь #HoneyMoon #italy🇮🇹 @… https://t.co/EuKLwdRIle",3
511,xcoryshalfsmile,542024730,782276721370431489,"[43.71251, 10.41023]",43.712509999999995,10.41023,Sat Oct 01 17:51:19 +0000 2016,"""don't it feel like it's been forever? don't it feel like it's been a while?"" 😂
#bff #ily #silly… https://t.co/viVlSWd8sZ",-1
512,recasensroger,2789960074,781174399449694209,"[43.7167, 10.3833]",43.7167,10.3833,Wed Sep 28 16:51:05 +0000 2016,"⛪️🇮🇹 #canon #1200D #photooftheday #picoftheday #italy #pisa #pisatower #gopro @ Pisa, Italy https://t.co/jVrHeTU3pf",1
513,recasensroger,2789960074,779013476882657280,"[43.7167, 10.3833]",43.7167,10.3833,Thu Sep 22 17:44:20 +0000 2016,Torre de Pisa🇮🇹  #Canon #Pisa #torredepisa #pisatower #picoftheday #photooftheday #italy #sky… https://t.co/xq53PDSgEZ,1
514,ParthBhansali,489785900,780080187442626560,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Sun Sep 25 16:23:04 +0000 2016,You wanna #Pisa this? #Italy #LeaningTowerOfPisa #PBTravels #Eurbro16 @ Leaning Tower of Pisa https://t.co/TaeRrzj4MA,3
515,ashleyjeann___,55673129,781895549742088193,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Fri Sep 30 16:36:40 +0000 2016,Leaving a Pisa my heart in Italy // see you soon barca 🇮🇹 @ Leaning Tower of Pisa https://t.co/nik2mk4jga,3
516,Puz_A_kalz,77436231,779962543917924352,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Sun Sep 25 08:35:36 +0000 2016,"if you are not leaning, no one will ever let you down...
#pisa🇮🇹… https://t.co/3lFfivJ3lg",3
517,de_alaiz,279575365,780847626132611072,"[43.7111789, 10.39841627]",43.7111789,10.39841627,Tue Sep 27 19:12:36 +0000 2016,"He estado iluminado. He caído en la poesía y me ha tragado.

🎨Keith… https://t.co/SXOgsNBMsn",7
518,de_alaiz,279575365,782331276808388608,"[43.7167, 10.3833]",43.7167,10.3833,Sat Oct 01 21:28:06 +0000 2016,"pero qué amaziiiing hijitos 🍷 @ Pisa, Italy https://t.co/TbdK2qxQcA",1
519,de_alaiz,279575365,779714511997657088,"[43.7225109, 10.3960052]",43.7225109,10.3960052,Sat Sep 24 16:10:00 +0000 2016,"En esta foto estoy subiendo esta foto ❗☝🙌😆 @ Piazza Dei Miracoli, Pisa https://t.co/5IeCs8i7r1",3
520,AlexGarciaLopez,51151293,781062284533600257,"[43.7225109, 10.3960052]",43.7225109,10.3960052,Wed Sep 28 09:25:34 +0000 2016,"con il mio amore! @ Piazza Dei Miracoli, Pisa https://t.co/5aIxtUxSZJ",3
521,elsiemaybaker,305146181,781104967096512512,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Wed Sep 28 12:15:11 +0000 2016,Token Pisa photo 🧀 #leaningtowerofpisa #Pisa #carnivalvista #Italia #tokenidiot #standard @… https://t.co/GiOJ26lhg0,3
522,camelia_spose,701756899755171840,780131827692531712,"[43.72619, 10.40228]",43.72619,10.402280000000001,Sun Sep 25 19:48:16 +0000 2016,#fashionshow #weddingdress #cameliaspose @ Camelia Spose https://t.co/Pug5WfVZXH,-1
523,camelia_spose,701756899755171840,779630936107393024,"[43.72619, 10.40228]",43.72619,10.402280000000001,Sat Sep 24 10:37:54 +0000 2016,Il disegno dietro l'abito #infiorescenza #newcollection #weddingdress #cameliaspose #fashiondraw… https://t.co/9NqZWBbkhU,-1
524,camelia_spose,701756899755171840,779632305174417408,"[43.71635, 10.40502]",43.71635,10.40502,Sat Sep 24 10:43:21 +0000 2016,Grazie tutte a chi ha organizzato e a chi ha partecipato #fashionshow #cameliaspose… https://t.co/i78JzkNBO7,20
525,camelia_spose,701756899755171840,779640468409810944,"[43.71635, 10.40502]",43.71635,10.40502,Sat Sep 24 11:15:47 +0000 2016,Perché la scarpa si vede #penrose #fashionshow #weddingdress #cameliaspose #infiorescenza @… https://t.co/lppgorPv4S,20
526,camelia_spose,701756899755171840,779667469837500416,"[43.71635, 10.40502]",43.71635,10.40502,Sat Sep 24 13:03:04 +0000 2016,"Abiti ""Stella alpina"" #fashionshow #cameliaspose #weddingdress #infiorescenza @ Teatro Verdi https://t.co/LunSHuU9tG",20
527,camelia_spose,701756899755171840,779681897286950912,"[43.71635, 10.40502]",43.71635,10.40502,Sat Sep 24 14:00:24 +0000 2016,Dettagli che fanno sognare #fashionshow #cameliaspose gioielli valentina_virgili_gioielli ph… https://t.co/ThRIiQ0jkI,20
528,camelia_spose,701756899755171840,779682109153763328,"[43.71635, 10.40502]",43.71635,10.40502,Sat Sep 24 14:01:15 +0000 2016,#cameliaspose #fashionshow #weddingdress #infiorescenza @ Teatro Verdi https://t.co/Oz1wA9AZfz,20
529,camelia_spose,701756899755171840,779732652219924480,"[43.71635, 10.40502]",43.71635,10.40502,Sat Sep 24 17:22:05 +0000 2016,#infiorescenza #newcollection #weddingdress #fashionshow #cameliaspose # @ Teatro Verdi https://t.co/nFJMdO9FSw,20
530,camelia_spose,701756899755171840,779733388139855872,"[43.71635, 10.40502]",43.71635,10.40502,Sat Sep 24 17:25:01 +0000 2016,#fashionshow #weddingdress #cameliaspose @ Teatro Verdi https://t.co/AAe2ZL2606,20
531,ItalyonaBudget,1133373600,779360292400603136,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Fri Sep 23 16:42:28 +0000 2016,"Who said it would be easy?! 😂 Active morning in Pisa ready for the next stop in Riomaggiore,… https://t.co/CYYoQzLRku",3
532,ChiaraTomei,307312506,780432210788622337,"[43.7167, 10.3833]",43.7167,10.3833,Mon Sep 26 15:41:53 +0000 2016,Incontrare scorci bellissimi durante una passeggiata con una… https://t.co/X0bBHkaRCe,1
533,Santinos_atm,1238816761,779306505858347008,"[43.7167, 10.3833]",43.7167,10.3833,Fri Sep 23 13:08:44 +0000 2016,"Güigüi🔙📷💍♥ @ Pisa, Italy https://t.co/D08QcZ6PzC",1
534,grborrata,1254184530,780158811269165057,"[43.7167, 10.3833]",43.7167,10.3833,Sun Sep 25 21:35:29 +0000 2016,"Dietro a loro scelte... 🙊 @ Pisa, Italy https://t.co/0KTWDs6vEq",1
535,Nathan_Ortega13,2837295525,781944554194767873,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Fri Sep 30 19:51:24 +0000 2016,Just posted a photo @ Leaning Tower of Pisa https://t.co/TCLwnTf1xi,3
536,Colomboalejo,1372289694,781801781453922304,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Fri Sep 30 10:24:04 +0000 2016,#torredipisa  #Italy #tetempie #spritz andpatate @ Leaning Tower of… https://t.co/e35lPhcTMx,3
537,Colomboalejo,1372289694,781802186543992833,"[43.7225109, 10.3960052]",43.7225109,10.3960052,Fri Sep 30 10:25:41 +0000 2016,"#torredipisa #artistasdistrada #Italy @ Piazza Dei Miracoli, Pisa https://t.co/ViI3lVreXQ",3
538,Colomboalejo,1372289694,781802544490160128,"[43.7225109, 10.3960052]",43.7225109,10.3960052,Fri Sep 30 10:27:06 +0000 2016,"#torredipisa #Italy #goodtrip @ Piazza Dei Miracoli, Pisa https://t.co/u1LVbYmleI",3
539,Colomboalejo,1372289694,781803026407231489,"[43.7225109, 10.3960052]",43.7225109,10.3960052,Fri Sep 30 10:29:01 +0000 2016,"#Italy #pisa🇮🇹 #goodtrip @ Piazza Dei Miracoli, Pisa https://t.co/0mkA4fcAkB",3
540,Colomboalejo,1372289694,781803600708186112,"[43.7225109, 10.3960052]",43.7225109,10.3960052,Fri Sep 30 10:31:18 +0000 2016,"#pisa🇮🇹 #torredipisa #Italy #goodtrip @ Piazza Dei Miracoli, Pisa https://t.co/HPBWtugz2s",3
541,Colomboalejo,1372289694,781803967076380672,"[43.7225109, 10.3960052]",43.7225109,10.3960052,Fri Sep 30 10:32:45 +0000 2016,"#pisa🇮🇹 #torredipisa #Italy #goodtrip @ Piazza Dei Miracoli, Pisa https://t.co/ZLECThOs9D",3
542,Colomboalejo,1372289694,781804355703844864,"[43.7225109, 10.3960052]",43.7225109,10.3960052,Fri Sep 30 10:34:18 +0000 2016,"#torredipisa #pisa🇮🇹 #italy #goodtrip @ Piazza Dei Miracoli, Pisa https://t.co/IPql5Gmh6B",3
543,Colomboalejo,1372289694,781804857158008832,"[43.7225109, 10.3960052]",43.7225109,10.3960052,Fri Sep 30 10:36:17 +0000 2016,"#torredipisa #Italy #goodtrip #pisa🇮🇹 @ Piazza Dei Miracoli, Pisa https://t.co/KVcTOldEcb",3
544,Colomboalejo,1372289694,781805287514578944,"[43.7225109, 10.3960052]",43.7225109,10.3960052,Fri Sep 30 10:38:00 +0000 2016,"#arte #pisa🇮🇹 #goodtrip @ Piazza Dei Miracoli, Pisa https://t.co/OwnKx4yTuH",3
545,Colomboalejo,1372289694,781826578296639488,"[43.7225109, 10.3960052]",43.7225109,10.3960052,Fri Sep 30 12:02:36 +0000 2016,"#torredipisa #pisa🇮🇹 #historia @ Piazza Dei Miracoli, Pisa https://t.co/REab7dCPM4",3
546,Colomboalejo,1372289694,781827034263658496,"[43.7225109, 10.3960052]",43.7225109,10.3960052,Fri Sep 30 12:04:25 +0000 2016,"#pisa🇮🇹 #torredipisa #goodtrip #Italy @ Piazza Dei Miracoli, Pisa https://t.co/sdk6IJGFne",3
547,Colomboalejo,1372289694,781828166927028224,"[43.7225109, 10.3960052]",43.7225109,10.3960052,Fri Sep 30 12:08:55 +0000 2016,"#Incimatorredipisa #pisa🇮🇹 #Italy @ Piazza Dei Miracoli, Pisa https://t.co/W1bxG8sc40",3
548,Colomboalejo,1372289694,781829158309548032,"[43.7225109, 10.3960052]",43.7225109,10.3960052,Fri Sep 30 12:12:51 +0000 2016,"#pisa🇮🇹 #torredipisa #Italy #goodtrip @ Piazza Dei Miracoli, Pisa https://t.co/cq6ddHGarw",3
549,Colomboalejo,1372289694,781829175183147008,"[43.7225109, 10.3960052]",43.7225109,10.3960052,Fri Sep 30 12:12:55 +0000 2016,"#campanadilatorredipisa #Italy #pisa🇮🇹 @ Piazza Dei Miracoli, Pisa https://t.co/XCKFsoML6t",3
550,Colomboalejo,1372289694,781829195320078336,"[43.72269116, 10.394098]",43.72269116,10.394098,Fri Sep 30 12:13:00 +0000 2016,#pisa🇮🇹 #Italy #cimadeatorredipisa @ Torre di Pisa https://t.co/G0po5oOnwX,3
551,Colomboalejo,1372289694,781829836486475778,"[43.7225109, 10.3960052]",43.7225109,10.3960052,Fri Sep 30 12:15:33 +0000 2016,"#arteycultura #pisa🇮🇹 #Italy @ Piazza Dei Miracoli, Pisa https://t.co/Jjpt5wlrWA",3
552,Colomboalejo,1372289694,781830162824302602,"[43.7225109, 10.3960052]",43.7225109,10.3960052,Fri Sep 30 12:16:51 +0000 2016,#pisa🇮🇹 #Italy # relaxtime #happytime #arteycultura @ Piazza Dei… https://t.co/76nxa9QbvE,3
553,Colomboalejo,1372289694,781830808554266624,"[43.7225109, 10.3960052]",43.7225109,10.3960052,Fri Sep 30 12:19:25 +0000 2016,"#arteycultura #pisa🇮🇹 #goodmoment @ Piazza Dei Miracoli, Pisa https://t.co/oi6ZddlQsR",3
554,Colomboalejo,1372289694,781831065811812352,"[43.7225109, 10.3960052]",43.7225109,10.3960052,Fri Sep 30 12:20:26 +0000 2016,#amazingday #pisa🇮🇹 #Italy #goodmoment #happytime @ Piazza Dei… https://t.co/j9NtuZDEFO,3
555,Colomboalejo,1372289694,781833140587208704,"[43.72269116, 10.394098]",43.72269116,10.394098,Fri Sep 30 12:28:41 +0000 2016,#torredipisa #Italy #goodtrip @ Torre di Pisa https://t.co/kMjbxLeinH,3
556,Colomboalejo,1372289694,781833487670140928,"[43.7225109, 10.3960052]",43.7225109,10.3960052,Fri Sep 30 12:30:03 +0000 2016,#goodtrip ##goodmoment #happytime #torredipisa #pisa🇮🇹 #Italy @… https://t.co/saa5z6T60G,3
557,Colomboalejo,1372289694,781834716668321793,"[43.7225109, 10.3960052]",43.7225109,10.3960052,Fri Sep 30 12:34:56 +0000 2016,#goodtrip #amazingday #happytime #pisa🇮🇹 #Italy @ Piazza Dei… https://t.co/dLUWHKRC22,3
558,carlofinocchi,2342342185,779384424668553217,"[43.7167, 10.3833]",43.7167,10.3833,Fri Sep 23 18:18:21 +0000 2016,"« Fosti l’ascesa e la caduta.. » @ Pisa, Italy https://t.co/oFRQpMEW5u",1
559,carlofinocchi,2342342185,782295450934243328,"[43.7167, 10.3833]",43.7167,10.3833,Sat Oct 01 19:05:44 +0000 2016,"« Sentire quella melodia era come invecchiare di colpo; nessuna voce, soltanto musica e… https://t.co/DjXKLAgOnD",1
560,Dacmaniac,62040220,779640269088100352,"[43.7225109, 10.3960052]",43.7225109,10.3960052,Sat Sep 24 11:14:59 +0000 2016,#Pisa #leaningtowerofpisa #leaningtower #piazzadiomiracoli #italy #italia #travel #traveling @… https://t.co/kncYIvZyZU,3
561,Dacmaniac,62040220,779640455478833154,"[43.72263, 10.39478]",43.72263,10.39478,Sat Sep 24 11:15:44 +0000 2016,About to scale the tower #Pisa #leaningtowerofpisa #leaningtower #piazzadiomiracoli #italy… https://t.co/tpcdi1RorM,3
562,Dacmaniac,62040220,779642882080796672,"[43.72263, 10.39478]",43.72263,10.39478,Sat Sep 24 11:25:22 +0000 2016,Made it to the #top 😰😰 #Pisa #leaningtowerofpisa #leaningtower #piazzadiomiracoli #italy #italia… https://t.co/JoVVbf6PBE,3
563,Dacmaniac,62040220,779647835751022592,"[43.72263, 10.39478]",43.72263,10.39478,Sat Sep 24 11:45:03 +0000 2016,Scaled the #leaningtowerofpisa ! Well done #me one #destination off my #bucketlist #Pisa… https://t.co/SRvkQZ1UWe,3
564,Dacmaniac,62040220,779648460580683776,"[43.72263, 10.39478]",43.72263,10.39478,Sat Sep 24 11:47:32 +0000 2016,#Pisa #leaningtowerofpisa #leaningtower #piazzadiomiracoli #italy #italia #travel #traveling @… https://t.co/tpz48Hx1Ms,3
565,Manuel8Pacheco,476673834,779674886474203136,"[43.7167, 10.3833]",43.7167,10.3833,Sat Sep 24 13:32:33 +0000 2016,"Felicidades!!🔝🎉 @ Pisa, Italy https://t.co/NIgWRtf7Zd",1
566,ChenJiaa,382072280,779207582539980800,"[43.72040817, 10.39710583]",43.72040817,10.39710583,Fri Sep 23 06:35:39 +0000 2016,"I'm at Pisa in Pisa, PI https://t.co/QMxvcRYMaf",3
567,ChenJiaa,382072280,779215320766615552,"[43.7229514, 10.39497213]",43.7229514,10.39497213,Fri Sep 23 07:06:24 +0000 2016,"I'm at Tower of Pisa in Pisa, PI https://t.co/Pjks0CbnZf",3
568,flangxn,344786070,779722967878103040,"[43.7022521, 10.3873479]",43.7022521,10.3873479,Sat Sep 24 16:43:36 +0000 2016,"dont trust the picture, the water was freezing @ Italy Tuscany https://t.co/AmJ4ZD4mr7",12
569,MarianoBizzarri,330409842,782918436603170817,"[43.7159, 10.4019]",43.7159,10.4019,Mon Oct 03 12:21:15 +0000 2016,Il servizio di vigilanza per la manifestazione INTERNET FESTIVAL è svolto dal Corpo Guardie di… https://t.co/9vievetDvA,4
